TRGID,3PMP Fee,Check In Fee,Marketing Fee,Merchant Fee,Overbox Fee,Packaging Fee,PPS Fee,Refund Fee,Refurb Fee,Revshare Fee,Shipping Fee
213354847,$3,,$0,$0,$0,,$0,,$0,$1,$0
213354850,$7,,$0,$0,$0,,$4,,$53,$2,$0
213354853,$3,,$0,$0,$0,,$0,,$0,$1,$0
213354868,$18,,$0,$0,$0,,$5,,$26,$8,$0
213354873,$10,,$0,$0,$0,,$4,,$32,$3,$0
213354884,$4,,$0,$0,$0,,$4,,$32,$2,$0
213354916,$6,,$0,$0,$0,,$4,,$16,$2,$0
213354920,$2,,$0,$0,$0,,$4,,$2,$1,$0
213354922,$4,,$0,$0,$0,,$0,,$0,$2,
213354933,$9,,$0,$0,$0,,$4,,$36,$3,$0
213354934,$18,,$0,$0,$0,,$0,,$0,$13,$0
213354942,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213354954,$0,,$0,$0,$0,,$0,,$0,$30,$0
213354968,$7,,$0,$0,$0,,$0,,$0,$3,$0
213354974,$7,,$0,$0,$0,,$0,,$0,$3,$0
213354981,$6,,$0,,,,$4,,$0,$2,
213354987,$7,,$0,$0,$0,,$0,,$0,$3,$0
213355011,$11,,$0,$0,$0,,$5,,$26,$10,$0
213355012,$3,,$0,$0,$0,,$0,,$0,$1,$0
213355213,$3,,$0,$0,$0,,$0,,$0,$1,$0
213355225,$12,,$0,$0,$0,,$0,,$0,$5,$0
213355239,$28,,$0,$0,$0,,$4,,$11,$11,$0
213355283,$22,,$0,$0,$0,,$4,,$2,$9,$0
213355285,$12,,$0,$0,$0,,$0,,$0,$5,$0
213355293,$43,,$0,,,,$5,,$26,$18,
213355304,$2,,$0,$0,$0,,$0,,$0,$1,$0
213355326,$5,,$0,$0,$0,,$0,,$0,$2,$0
213355368,$3,,$0,$0,$0,,$4,,$9,$1,$0
213355447,$4,$3,$0,$0,$0,,$4,,$0,$3,$0
213355470,$3,,$0,$0,$0,,$0,,$0,$1,$0
213355472,$4,$3,$0,$0,$0,,$4,,$0,$1,$0
213355475,$4,,$0,$0,$0,,$4,,$4,$2,$0
213355502,$4,$3,$0,$0,$0,,$4,,$0,$1,$0
213355556,$8,,$0,$0,$0,,$0,,$0,$3,$0
213355572,$3,,$0,$0,$0,,$4,,$9,$1,$0
213355588,$6,,$0,$0,$0,,$4,,$2,$3,$0
213355616,$157,,$0,$0,$0,,$6,,$2,$65,$0
213355627,$4,,$0,$0,$0,,$0,,$0,$2,$0
213355639,$3,,$0,$0,$0,,$4,,$2,$1,$0
213355667,$10,,$0,$0,$0,,$0,,$0,$4,$0
213355679,$4,,$0,$0,$0,,$4,,$9,$1,$0
213355706,$15,,$0,$0,$0,,$0,,$0,$6,$0
213355740,$10,,$0,$0,$0,,$0,,$0,$4,$0
213355777,$3,,$0,$0,$0,,$4,,$8,$1,$0
213355794,$4,,$0,$0,$0,,$4,,$9,$2,$0
213355841,$3,,$0,$0,$0,,$4,,$2,$1,$0
213355890,$8,,$0,$0,$0,,$0,,$0,$3,$0
213355899,$8,,$0,$0,$0,,$0,,$0,$3,$0
213355911,$5,,$0,$0,$0,,$0,,$0,$2,$0
213355913,$4,,$0,$0,$0,,$4,,$2,$2,$0
213355921,$7,,$0,$0,$0,,$4,,$18,$3,$0
213355928,$8,,$0,$0,$0,,$0,,$0,$3,$0
213355939,$3,,$0,$0,$0,,$0,,$0,$1,$0
213355942,$2,,$0,$0,$0,,$0,,$0,$1,$0
213355957,$3,,$0,$0,$0,,$0,,$0,$1,$0
213355966,$3,,$0,$0,$0,,$0,,$0,$1,$0
213355980,$3,,$0,$0,$0,,$0,,$0,$1,$0
213355990,$5,,$0,$0,$0,,$4,,$2,$2,$0
213355994,$3,,$0,$0,$0,,$0,,$0,$1,$0
213356000,$3,,$0,$0,$0,,$0,,$0,$1,$0
213356008,$3,,$0,$0,$0,,$0,,$0,$1,$0
213356019,$3,,$0,$0,$0,,$0,,$0,$1,$0
213356033,$10,,$0,$0,$0,,$4,,$16,$4,$0
213356035,$3,,$0,$0,$0,,$0,,$0,$1,$0
213356037,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356046,$9,,$0,$0,$0,,$4,,$2,$3,$0
213356051,$3,,$0,$0,$0,,$0,,$0,$1,$0
213356053,$6,,$0,$0,$0,,$4,,$9,$3,$0
213356061,$3,,$0,$0,$0,,$0,,$0,$1,$0
213356069,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356081,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356083,$3,,$0,$0,$0,,$0,,$0,$1,$0
213356109,$3,,$0,$0,$0,,$4,,$2,$1,$0
213356118,$4,,$0,$0,$0,,$4,,$9,$1,$0
213356133,$5,,$0,$0,$0,,$4,,$2,$2,$0
213356147,$3,,$0,$0,$0,,$4,,$2,$1,$0
213356167,$5,,$0,$0,$0,,$4,,$9,$2,$0
213356181,$9,,$0,,$0,,$0,,$0,$4,
213356183,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356194,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356268,$12,,$0,$0,$0,,$4,,$16,$5,$0
213356269,$9,,$0,,$0,,$0,,$0,$4,
213356280,$16,,$0,,,,$4,,$16,$7,
213356293,$3,,$0,$0,$0,,$4,,$2,$1,$0
213356303,$16,,$0,,,,$4,,$16,$7,
213356307,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356326,$23,,$0,$0,$0,,$4,,$18,$9,$0
213356502,$5,,$0,$0,$0,,$4,,$2,$2,$0
213356515,$3,,$0,$0,$0,,$4,,$2,$1,$0
213356525,$9,,$0,,,,$4,,$2,$4,
213356527,$3,,$0,$0,$0,,$4,,$2,$1,$0
213356543,$13,,$0,$0,$0,,$0,,$0,$5,$0
213356545,$5,,$0,$0,$0,,$4,,$2,$2,$0
213356599,$3,,$0,$0,$0,,$4,,$2,$1,$0
213356606,$3,,$0,$0,$0,,$4,,$2,$1,$0
213356612,$4,,$0,$0,$0,,$4,,$2,$2,$0
213356641,$8,,$0,$0,$0,,$0,,$0,$3,$0
213356642,$8,,$0,$0,$0,,$0,,$0,$3,$0
213356643,$8,,$0,$0,$0,,$0,,$0,$3,$0
213356644,$8,,$0,$0,$0,,$0,,$0,$3,$0
213356645,$8,,$0,$0,$0,,$0,,$0,$3,$0
213356646,$8,,$0,$0,$0,,$0,,$0,$3,$0
213356647,$8,,$0,$0,$0,,$0,,$0,$3,$0
213356648,$8,,$0,$0,$0,,$0,,$0,$3,$0
213356660,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356675,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356684,$2,,$0,$0,$0,,$4,,$2,$1,$0
213356688,$3,,$0,$0,$0,,$4,,$2,$1,$0
213356707,$7,,$0,$0,$0,,$0,,$0,$3,$0
213356708,$7,,$0,$0,$0,,$0,,$0,$3,$0
213356709,$7,,$0,$0,$0,,$0,,$0,$3,$0
213356710,$7,,$0,$0,$0,,$0,,$0,$3,$0
213356711,$7,,$0,$0,$0,,$0,,$0,$3,$0
213356712,$7,,$0,$0,$0,,$0,,$0,$3,$0
213356739,$3,,$0,$0,$0,,$0,,$0,$1,$0
213356745,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356761,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356765,$3,,$0,$0,$0,,$0,,$0,$1,$0
213356771,$3,,$0,$0,$0,,$4,,$2,$1,$0
213356772,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356773,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356774,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356775,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356782,$5,,$0,$0,$0,,$4,,$2,$2,$0
213356791,$4,,$0,$0,$0,,$4,,$2,$1,$0
213356809,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356816,$11,,$0,$0,$0,,$0,,$0,$4,$0
213356817,$12,,$0,$0,$0,,$0,,$0,$4,$0
213356818,$12,,$0,$0,$0,,$0,,$0,$4,$0
213356819,$12,,$0,$0,$0,,$0,,$0,$4,$0
213356821,$13,,$0,$0,$0,,$0,,$0,$6,$0
213356839,$3,,$0,$0,$0,,$4,,$2,$1,$0
213356842,$4,,$0,$0,$0,,$0,,$0,$1,$0
213356843,$5,,$0,$0,$0,,$0,,$0,$2,$0
213356851,$11,,$0,$0,$0,,$0,,$0,$4,$0
213356856,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356863,$3,,$0,$0,$0,,$4,,$2,$1,$0
213356876,$4,,$0,$0,$0,,$4,,$2,$2,$0
213356880,$11,,$0,$0,$0,,$0,,$0,$4,$0
213356881,$5,,$0,$0,$0,,$0,,$0,$2,$0
213356883,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356896,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356915,$2,,$0,$0,$0,,$4,,$2,$1,$0
213356926,$6,,$0,$0,$0,,$4,,$9,$3,$0
213356937,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356947,$27,,$0,$0,$0,,$0,,$0,$11,$0
213356949,$3,,$0,$0,$0,,$4,,$9,$1,$0
213356960,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356961,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356962,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356963,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356964,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356965,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356966,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356967,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356968,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356969,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356970,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356971,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356972,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356973,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356974,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356975,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356976,$6,,$0,$0,$0,,$0,,$0,$3,$0
213356984,$5,,$0,$0,$0,,$0,,$0,$2,$0
213356985,$3,,$0,$0,$0,,$4,,$2,$1,$0
213356988,$5,,$0,$0,$0,,$4,,$2,$2,$0
213357024,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357038,$4,,$0,$0,$0,,$4,,$2,$2,$0
213357051,$7,,$0,$0,$0,,$4,,$2,$3,$0
213357059,$4,,$0,$0,$0,,$0,,$0,$1,$0
213357077,$2,,$0,$0,$0,,$4,,$2,$1,$0
213357092,$12,,$0,$0,$0,,$4,,$16,$5,$0
213357106,$4,,$0,$0,$0,,$0,,$0,$2,$0
213357150,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357151,$12,,$0,$0,$0,,$4,,$16,$5,$0
213357157,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357168,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357175,$6,,$0,$0,$0,,$0,,$0,$2,$0
213357176,$6,,$0,$0,$0,,$0,,$0,$2,$0
213357177,$6,,$0,$0,$0,,$0,,$0,$2,$0
213357178,$7,,$0,$0,$0,,$0,,$0,$2,$0
213357179,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357188,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357214,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357215,$6,,$0,$0,$0,,$4,,$6,$2,$0
213357219,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357224,$15,,$0,$0,$0,,$4,,$2,$6,$189
213357225,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357226,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357229,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357234,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357238,$10,,$0,$0,$0,,$0,,$0,$4,$0
213357240,$15,,$0,$0,$0,,$4,,$2,$6,$189
213357244,$7,,$0,$0,$0,,$4,,$16,$2,$0
213357255,$3,,$0,$0,$0,,$4,,$2,$1,$0
213357262,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357264,$3,,$0,$0,$0,,$4,,$2,$1,$0
213357272,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357277,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357280,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357282,$3,,$0,$0,$0,,$4,,$2,$1,$0
213357288,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357289,$3,,$0,$0,$0,,$4,,$2,$1,$0
213357290,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357291,$6,,$0,$0,$0,,$0,,$0,$2,$0
213357292,$6,,$0,$0,$0,,$0,,$0,$2,$0
213357293,$6,,$0,$0,$0,,$0,,$0,$2,$0
213357303,$3,,$0,$0,$0,,$4,,$2,$1,$0
213357304,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357306,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357314,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357316,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357317,$3,,$0,$0,$0,,$4,,$2,$1,$0
213357319,$8,,$0,$0,$0,,$0,,$0,$3,$0
213357330,$3,,$0,$0,$0,,$4,,$2,$1,$0
213357331,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357334,$4,,$0,$0,$0,,$0,,$0,$2,$0
213357339,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357345,$8,,$0,$0,$0,,$0,,$0,$3,$0
213357348,$3,,$0,$0,$0,,$4,,$2,$1,$0
213357349,$5,,$0,$0,$0,,$0,,$0,$2,$0
213357351,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357352,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357356,$8,,$0,$0,$0,,$0,,$0,$3,$0
213357357,$6,,$0,$0,$0,,$0,,$0,$3,$0
213357363,$8,,$0,$0,$0,,$0,,$0,$3,$0
213357371,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357377,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357378,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357382,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357387,$8,,$0,$0,$0,,$0,,$0,$3,$0
213357392,$8,,$0,$0,$0,,$0,,$0,$3,$0
213357397,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357400,$8,,$0,$0,$0,,$0,,$0,$3,$0
213357409,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357417,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357421,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357428,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357436,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357442,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357445,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357449,$5,,$0,$0,$0,,$0,,$0,$1,$0
213357453,$6,,$0,$0,$0,,$0,,$0,$2,$0
213357456,$10,,$0,$0,$0,,$4,,$2,$3,$256
213357459,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357466,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357471,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357473,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357487,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357490,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357503,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357536,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357555,$8,$3,$0,$0,$0,,$4,,$0,$3,$0
213357577,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357597,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357607,$5,,$0,$0,$0,,$4,,$2,$2,$0
213357616,$6,$3,$0,$0,$0,,$4,,$0,$1,$0
213357618,$5,,$0,$0,$0,,$0,,$0,$1,$0
213357624,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213357626,$12,$3,$0,$0,$0,,$4,,$0,$4,$0
213357629,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357653,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357656,$12,$3,$0,$0,$0,,$4,,$0,$4,$0
213357670,$12,$3,$0,$0,$0,,$4,,$0,$4,$0
213357684,$12,$3,$0,$0,$0,,$4,,$0,$4,$0
213357695,$12,$3,$0,$0,$0,,$4,,$0,$4,$0
213357708,$8,,$0,$0,$0,,$0,,$0,$3,$0
213357712,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357716,$10,$3,$0,$0,$0,,$4,,$0,$3,$0
213357733,$21,,$0,$0,$0,,$4,,$9,$10,$0
213357739,$12,$3,$0,$0,$0,,$4,,$0,$4,$0
213357757,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213357759,$11,$3,$0,$0,$0,,$4,,$0,$3,$0
213357762,$16,$3,$0,$0,$0,,$4,,$0,$4,$0
213357766,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213357773,$8,$3,$0,$0,$0,,$4,,$0,$2,$0
213357776,$28,,$0,$0,$0,,$0,,$0,$12,$0
213357777,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213357786,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213357800,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213357812,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213357824,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213357832,$4,$3,$0,$0,$0,,$4,,$0,$1,$0
213357839,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213357853,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213357861,$2,,$0,$0,$0,,$0,,$0,$2,$0
213357865,$5,,$0,$0,$0,,$0,,$0,$1,$0
213357868,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213357881,$15,,$0,$0,$0,,$0,,$0,$6,$0
213357884,$15,,$0,$0,$0,,$0,,$0,$6,$0
213357888,$15,,$0,$0,$0,,$0,,$0,$6,$0
213357892,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213357893,$11,$3,$0,$0,$0,,$4,,,$3,$0
213357914,$8,$3,$0,$0,$0,,$4,,$0,$2,$0
213357930,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213357933,$3,,$0,$0,$0,,$0,,$0,$1,$0
213357943,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213357947,$27,,$0,$0,$0,,$0,,$0,$11,$0
213357957,$2,,$0,$0,$0,,$0,,$0,$1,$0
213357963,$12,,$0,$0,$0,,$0,,$0,$5,$0
213357974,$1,,$0,$0,$0,,$4,,$2,$1,$0
213357996,$39,,$0,$0,$0,,$0,,$0,$16,$0
213358006,$10,,$0,$0,$0,,$0,,$0,$4,$0
213358013,$15,$3,$0,$0,$0,,$4,,$0,$4,$0
213358023,$10,,$0,$0,$0,,$0,,$0,$4,$0
213358028,$17,,$0,$0,$0,,$0,,$0,$6,$0
213358032,$5,,$0,$0,$0,,$0,,$0,$2,$0
213358035,$10,,$0,$0,$0,,$0,,$0,$4,$0
213358065,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213358067,$30,,$0,$0,$0,,$0,,$0,$13,$0
213358088,$13,,$0,$0,$0,,$0,,$0,$5,$0
213358091,$16,,$0,,,,$4,,$16,$7,
213358095,$16,$3,$0,$0,$0,,$4,,$0,$5,$0
213358113,$15,,$0,$0,$0,,$0,,$0,$6,$0
213358120,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213358123,$17,,$0,$0,$0,,$0,,$0,$9,$0
213358139,$6,,$0,$0,$0,,$0,,$0,$3,$0
213358144,$7,$3,$0,$0,$0,,$4,,$0,$3,$0
213358154,$5,,$0,$0,$0,,$0,,$0,$2,$0
213358170,$3,,$0,$0,$0,,$0,,$0,$1,$0
213358222,$2,,$0,$0,$0,,$0,,$0,$1,$0
213358227,$14,$3,$0,$0,$0,,$4,,,$4,$0
213358240,$14,$3,$0,$0,$0,,$4,,,$4,$0
213358274,$2,,$0,$0,$0,,$0,,$0,$1,$0
213358314,$5,,$0,$0,$0,,$0,,$0,$2,$0
213358315,$17,,$0,$0,$0,,$0,,$0,$9,$0
213358327,$23,,$0,$0,$0,,$0,,$0,$10,$0
213358340,$24,,$0,$0,$0,,$0,,$0,$10,$0
213358343,$3,$3,$0,$0,$0,,$4,,$0,$1,$0
213358362,$3,$3,$0,$0,$0,,$4,,$0,$1,$0
213358383,$2,,$0,$0,$0,,$0,,$0,$1,$0
213358395,$25,,$0,$0,$0,,$4,,$18,$13,$0
213358404,$26,,$0,$0,$0,,$4,,$18,$13,$0
213358413,$30,,$0,$0,$0,,$4,,$18,$13,$0
213358484,$7,,$0,$0,$0,,$0,,$0,$3,$0
213358492,$3,,$0,$0,$0,,$0,,$0,$1,$0
213358508,$14,,$0,$0,$0,,$4,,$6,$6,$0
213358518,$13,,$0,$0,$0,,$0,,$0,$5,$0
213358536,$13,$3,$0,$0,$0,,$4,,$0,$3,$0
213358544,$8,,$0,$0,$0,,$0,,$0,$3,$0
213358549,$16,,$0,$0,$0,,$0,,$0,$7,$0
213358563,$20,,$0,$0,$0,,$4,,$2,$8,$0
213358567,$12,$3,$0,$0,$0,,$4,,$0,$3,$0
213358569,$15,,$0,$0,$0,,$0,,$0,$6,$0
213358579,$3,,$0,$0,$0,,$0,,$0,$1,$0
213358585,$3,,$0,$0,$0,,$0,,$0,$1,$0
213358595,$3,,$0,$0,$0,,$0,,$0,$1,$0
213358603,$33,,$0,$0,$0,,$4,,$2,$14,$0
213358611,$3,,$0,$0,$0,,$0,,$0,$1,$0
213358612,$6,,$0,$0,$0,,$4,,$16,$2,$0
213358617,$4,,$0,$0,$0,,$0,,$0,$2,$0
213358623,$33,,$0,$0,$0,,$4,,$2,$14,$0
213358630,$7,,$0,$0,$0,,$0,,$0,$3,$0
213358640,$4,,$0,$0,$0,,$4,,$2,$2,$0
213358644,$3,,$0,$0,$0,,$0,,$0,$1,$0
213358658,$4,,$0,$0,$0,,$4,,$2,$2,$0
213358667,$5,,$0,$0,$0,,$0,,$0,$3,$0
213358670,$6,,$0,$0,$0,,$0,,$0,$2,$0
213358684,$9,,$0,$0,$0,,$4,,$2,$4,$0
213358691,$3,,$0,$0,$0,,$0,,$0,$1,$0
213358705,$12,,$0,$0,$0,,$4,,$2,$4,$0
213358709,$9,,$0,$0,$0,,$0,,$0,$4,$0
213358711,$6,,$0,$0,$0,,$4,,$9,$2,$0
213358718,$9,,$0,$0,$0,,$0,,$0,$3,$0
213360332,$15,,$0,$0,$0,,$0,,$0,$6,$0
213360361,$22,,$0,$0,$0,,$4,,$18,$9,$0
213360365,$8,,$0,$0,$0,,$0,,$0,$3,$0
213360379,$17,,$0,$0,$0,,$0,,$0,$6,$0
213360414,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213360423,$9,,$0,$0,$0,,$0,,$0,$4,$0
213360431,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213360439,$5,,$0,$0,$0,,$4,,$1,$2,$0
213360442,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213360445,$17,,$0,$0,$0,,$4,,$2,$7,$0
213360448,$14,,$0,$0,$0,,$0,,$0,$6,$0
213360457,$5,,$0,$0,$0,,$4,,$1,$2,$0
213360460,$6,$3,$0,$0,$0,,$4,,$0,$2,$0
213360477,$7,,$0,$0,$0,,$4,,$12,$3,$0
213360518,$7,,$0,$0,$0,,$0,,$0,$3,$0
213360526,$7,,$0,$0,$0,,$0,,$0,$3,$0
213360542,$3,,$0,$0,$0,,$0,,$0,$1,$0
213360571,$4,,$0,$0,$0,,$0,,$0,$2,$0
213360575,$2,,$0,$0,$0,,$0,,$0,$1,$0
213360578,$5,,$0,$0,$0,,$0,,$0,$1,$0
213360579,$10,,$0,$0,$6,,$6,,$25,$5,$0
213360595,$8,,$0,$0,$0,,$4,,$2,$3,$0
213360631,$17,,$0,$0,$0,,$0,,$0,$6,$0
213360637,$8,,$0,$0,$0,,$0,,$0,$3,$0
213360667,$8,,$0,$0,$0,,$0,,$0,$4,$0
213360672,$15,,$0,$0,$0,,$0,,$0,$6,$0
213360675,$8,,$0,$0,$0,,$0,,$0,$3,$0
213360676,$8,,$0,$0,$0,,$0,,$0,$3,$0
213360677,$8,,$0,$0,$0,,$0,,$0,$3,$0
213360678,$8,,$0,$0,$0,,$0,,$0,$3,$0
213360679,$8,,$0,$0,$0,,$0,,$0,$3,$0
213360680,$8,,$0,$0,$0,,$0,,$0,$3,$0
213360718,$3,,$0,$0,$0,,$0,,$0,$1,$0
213360719,$3,,$0,$0,$0,,$0,,$0,$1,$0
213360989,$14,,$0,$0,$0,,$4,,$16,$6,$0
213361026,$15,,$0,$0,$0,,$0,,$0,$6,$0
213361055,$13,$3,$0,$0,$0,,$4,,$0,$3,$0
213361062,$26,,$0,$0,$0,,$4,,$36,$8,$0
213361068,$13,$3,$0,$0,$0,,$4,,$0,$3,$0
213361069,$3,,$0,$0,$0,,$0,,$0,$1,$0
213361070,$7,,$0,$0,$0,,$0,,$0,$3,$0
213361071,$23,,$0,$0,$0,,$4,,$18,$12,$0
213362433,$5,,$0,$0,$0,,$4,,$1,$1,$0
213362440,$3,,$0,$0,$0,,$0,,$0,$1,$0
213362448,$3,,$0,$0,$0,,$0,,$0,$1,$0
213362455,$25,,$0,$0,$0,,$4,,$36,$8,$0
213362478,$4,,$0,$0,$0,,$0,,$0,$2,$0
213362500,$1,,$0,$0,$0,,$0,,$0,$0,
213362516,$17,,$0,$0,$0,,$0,,$0,$6,$0
213362690,$1,,$0,$0,$0,,$0,,$0,$1,$0
213362699,$12,$3,$0,$0,$0,,$4,,$0,$3,$0
213362704,$29,,$0,$0,$0,,$4,,$36,$10,$0
213362712,$1,,$0,$0,$0,,$0,,$0,$1,$0
213362715,$1,,$0,$0,$0,,$0,,$0,$0,$0
213362722,$1,,$0,$0,$0,,$0,,$0,$1,$0
213362727,$5,,$0,$0,$0,,$0,,$0,$2,$0
213362741,$1,,$0,$0,$0,,$0,,$0,$1,$0
213362742,$5,,$0,$0,$0,,$0,,$0,$2,$0
213362755,$1,,$0,$0,$0,,$0,,$0,$1,$0
213362790,$3,,$0,,,,$4,,$2,$1,
213362796,$33,,$0,$0,$0,,$0,,$0,$14,$0
213362818,$5,,$0,$0,$0,,$0,,$0,$2,$0
213362823,$3,,$0,$0,$0,,$4,,$2,$1,$0
213362834,$3,,$0,$0,$0,,$4,,$2,$1,$0
213362835,$1,,$0,$0,$0,,$0,,$0,$1,$0
213362845,$2,,$0,$0,$0,,$0,,$0,$1,$0
213362846,$3,,$0,$0,$0,,$4,,$2,$1,$0
213362847,$1,,$0,$0,$0,,$0,,$0,$0,$0
213362850,$12,,$0,$0,$0,,$0,,$0,$5,$0
213362855,$1,,$0,$0,$0,,$0,,$0,$1,$0
213362860,$4,,$0,$0,$0,,$4,,$2,$2,$0
213362874,$1,,$0,$0,$0,,$0,,$0,$0,$0
213362879,$1,,$0,$0,$0,,$0,,$0,$1,$0
213362890,$4,,$0,$0,$0,,$4,,$2,$2,$0
213362894,$1,,$0,$0,$0,,$0,,$0,$1,$0
213362908,$16,,$0,$0,$0,,$0,,$0,$5,$0
213362931,$2,,$0,$0,$0,,$4,,$2,$1,$0
213362935,$4,,$0,$0,$0,,$0,,$0,$2,$0
213362937,$25,,$0,$0,$0,,$0,,$0,$10,$0
213362948,$5,,$0,$0,$0,,$0,,$0,$2,$0
213362958,$2,,$0,$0,$0,,$4,,$2,$1,$0
